timestamp,power_kW,machine_state,anomaly_label,anomaly_type
2026-01-21 03:00:00,31.619,idle_or_offshift,0,normal
2026-01-21 04:00:00,29.688,idle_or_offshift,0,normal
2026-01-21 05:00:00,29.706,idle_or_offshift,0,normal
2026-01-21 06:00:00,29.976,idle_or_offshift,0,normal
2026-01-21 07:00:00,30.61,idle_or_offshift,0,normal
2026-01-21 08:00:00,37.882,production,0,normal
2026-01-21 09:00:00,38.106,production,0,normal
2026-01-21 10:00:00,35.893,production,0,normal
2026-01-21 11:00:00,37.412,production,0,normal
2026-01-21 12:00:00,36.838,production,0,normal
2026-01-21 13:00:00,33.072,production,0,normal
2026-01-21 14:00:00,30.431,production,0,normal
2026-01-21 15:00:00,33.475,production,0,normal
2026-01-21 16:00:00,33.585,production,0,normal
2026-01-21 17:00:00,30.842,production,0,normal
2026-01-21 18:00:00,28.684,production,0,normal
2026-01-21 19:00:00,23.616,idle_or_offshift,0,normal
2026-01-21 20:00:00,51.28,idle_or_offshift,1,spike
2026-01-21 21:00:00,20.794,idle_or_offshift,0,normal
2026-01-21 22:00:00,25.86,idle_or_offshift,0,normal
2026-01-21 23:00:00,25.4,idle_or_offshift,0,normal
2026-01-22 00:00:00,25.46,idle_or_offshift,0,normal
2026-01-22 01:00:00,28.932,idle_or_offshift,0,normal
2026-01-22 02:00:00,26.662,idle_or_offshift,0,normal
2026-01-22 03:00:00,30.363,idle_or_offshift,0,normal
2026-01-22 04:00:00,32.828,idle_or_offshift,0,normal
2026-01-22 05:00:00,31.182,idle_or_offshift,0,normal
2026-01-22 06:00:00,29.423,idle_or_offshift,0,normal
2026-01-22 07:00:00,27.661,idle_or_offshift,0,normal
2026-01-22 08:00:00,36.157,production,0,normal
2026-01-22 09:00:00,34.514,production,0,normal
2026-01-22 10:00:00,39.879,production,0,normal
2026-01-22 11:00:00,35.586,production,0,normal
2026-01-22 12:00:00,33.119,production,0,normal
2026-01-22 13:00:00,31.628,production,0,normal
2026-01-22 14:00:00,31.079,production,0,normal
2026-01-22 15:00:00,31.567,production,0,normal
2026-01-22 16:00:00,29.227,production,0,normal
2026-01-22 17:00:00,34.154,production,0,normal
2026-01-22 18:00:00,29.655,production,0,normal
2026-01-22 19:00:00,21.728,idle_or_offshift,0,normal
2026-01-22 20:00:00,24.09,idle_or_offshift,0,normal
2026-01-22 21:00:00,26.783,idle_or_offshift,0,normal
2026-01-22 22:00:00,27.383,idle_or_offshift,0,normal
2026-01-22 23:00:00,25.087,idle_or_offshift,0,normal
2026-01-23 00:00:00,27.46,idle_or_offshift,0,normal
2026-01-23 01:00:00,28.304,idle_or_offshift,0,normal
2026-01-23 02:00:00,29.954,idle_or_offshift,0,normal
2026-01-23 03:00:00,30.289,idle_or_offshift,0,normal
2026-01-23 04:00:00,28.765,idle_or_offshift,0,normal
2026-01-23 05:00:00,28.595,idle_or_offshift,0,normal
2026-01-23 06:00:00,31.316,idle_or_offshift,0,normal
2026-01-23 07:00:00,28.733,idle_or_offshift,0,normal
2026-01-23 08:00:00,40.918,production,0,normal
2026-01-23 09:00:00,37.9,production,0,normal
2026-01-23 10:00:00,35.153,production,0,normal
2026-01-23 11:00:00,35.456,production,0,normal
2026-01-23 12:00:00,34.087,production,0,normal
2026-01-23 13:00:00,33.728,production,0,normal
2026-01-23 14:00:00,34.703,production,0,normal
2026-01-23 15:00:00,29.572,production,0,normal
2026-01-23 16:00:00,28.174,production,0,normal
2026-01-23 17:00:00,31.745,production,0,normal
2026-01-23 18:00:00,30.681,production,0,normal
2026-01-23 19:00:00,23.43,idle_or_offshift,0,normal
2026-01-23 20:00:00,24.336,idle_or_offshift,0,normal
2026-01-23 21:00:00,23.846,idle_or_offshift,0,normal
2026-01-23 22:00:00,26.439,idle_or_offshift,0,normal
2026-01-23 23:00:00,24.357,idle_or_offshift,0,normal
2026-01-24 00:00:00,20.116,idle_or_offshift,0,normal
2026-01-24 01:00:00,19.54,idle_or_offshift,0,normal
2026-01-24 02:00:00,19.966,idle_or_offshift,0,normal
2026-01-24 03:00:00,23.936,idle_or_offshift,0,normal
2026-01-24 04:00:00,24.488,idle_or_offshift,0,normal
2026-01-24 05:00:00,20.368,idle_or_offshift,0,normal
2026-01-24 06:00:00,21.98,idle_or_offshift,0,normal
2026-01-24 07:00:00,24.389,idle_or_offshift,0,normal
2026-01-24 08:00:00,33.391,idle_or_offshift,0,normal
2026-01-24 09:00:00,29.63,idle_or_offshift,0,normal
2026-01-24 10:00:00,29.669,idle_or_offshift,0,normal
2026-01-24 11:00:00,26.491,idle_or_offshift,0,normal
2026-01-24 12:00:00,32.519,idle_or_offshift,0,normal
2026-01-24 13:00:00,27.82,idle_or_offshift,0,normal
2026-01-24 14:00:00,27.61,idle_or_offshift,0,normal
2026-01-24 15:00:00,26.356,idle_or_offshift,0,normal
2026-01-24 16:00:00,26.216,idle_or_offshift,0,normal
2026-01-24 17:00:00,25.231,idle_or_offshift,0,normal
2026-01-24 18:00:00,23.397,idle_or_offshift,0,normal
2026-01-24 19:00:00,17.476,idle_or_offshift,0,normal
2026-01-24 20:00:00,16.678,idle_or_offshift,0,normal
2026-01-24 21:00:00,19.505,idle_or_offshift,0,normal
2026-01-24 22:00:00,16.676,idle_or_offshift,0,normal
2026-01-24 23:00:00,17.99,idle_or_offshift,0,normal
2026-01-25 00:00:00,21.19,idle_or_offshift,0,normal
2026-01-25 01:00:00,23.339,idle_or_offshift,0,normal
2026-01-25 02:00:00,22.261,idle_or_offshift,0,normal
2026-01-25 03:00:00,21.546,idle_or_offshift,0,normal
2026-01-25 04:00:00,23.25,idle_or_offshift,0,normal
2026-01-25 05:00:00,22.967,idle_or_offshift,0,normal
2026-01-25 06:00:00,27.414,idle_or_offshift,0,normal
2026-01-25 07:00:00,25.481,idle_or_offshift,0,normal
2026-01-25 08:00:00,33.74,idle_or_offshift,0,normal
2026-01-25 09:00:00,31.371,idle_or_offshift,0,normal
2026-01-25 10:00:00,29.001,idle_or_offshift,0,normal
2026-01-25 11:00:00,31.147,idle_or_offshift,0,normal
2026-01-25 12:00:00,30.977,idle_or_offshift,0,normal
2026-01-25 13:00:00,28.012,idle_or_offshift,0,normal
2026-01-25 14:00:00,25.956,idle_or_offshift,0,normal
2026-01-25 15:00:00,27.117,idle_or_offshift,0,normal
2026-01-25 16:00:00,23.868,idle_or_offshift,0,normal
2026-01-25 17:00:00,25.512,idle_or_offshift,0,normal
2026-01-25 18:00:00,22.719,idle_or_offshift,0,normal
2026-01-25 19:00:00,14.39,idle_or_offshift,0,normal
2026-01-25 20:00:00,17.555,idle_or_offshift,0,normal
2026-01-25 21:00:00,17.78,idle_or_offshift,0,normal
2026-01-25 22:00:00,21.428,idle_or_offshift,0,normal
2026-01-25 23:00:00,18.461,idle_or_offshift,0,normal
2026-01-26 00:00:00,27.042,idle_or_offshift,0,normal
2026-01-26 01:00:00,25.983,idle_or_offshift,0,normal
2026-01-26 02:00:00,25.635,idle_or_offshift,0,normal
2026-01-26 03:00:00,26.623,idle_or_offshift,0,normal
2026-01-26 04:00:00,31.298,idle_or_offshift,0,normal
2026-01-26 05:00:00,28.746,idle_or_offshift,0,normal
2026-01-26 06:00:00,33.028,idle_or_offshift,0,normal
2026-01-26 07:00:00,33.424,idle_or_offshift,0,normal
2026-01-26 08:00:00,37.95,production,0,normal
2026-01-26 09:00:00,40.814,production,0,normal
2026-01-26 10:00:00,37.409,production,0,normal
2026-01-26 11:00:00,38.06,production,0,normal
2026-01-26 12:00:00,34.594,production,0,normal
2026-01-26 13:00:00,35.691,production,0,normal
2026-01-26 14:00:00,31.302,production,0,normal
2026-01-26 15:00:00,33.292,production,0,normal
2026-01-26 16:00:00,30.709,production,0,normal
2026-01-26 17:00:00,30.901,production,0,normal
2026-01-26 18:00:00,32.137,production,0,normal
2026-01-26 19:00:00,23.447,idle_or_offshift,0,normal
2026-01-26 20:00:00,23.402,idle_or_offshift,0,normal
2026-01-26 21:00:00,25.482,idle_or_offshift,0,normal
2026-01-26 22:00:00,26.446,idle_or_offshift,0,normal
2026-01-26 23:00:00,23.472,idle_or_offshift,0,normal
2026-01-27 00:00:00,28.006,idle_or_offshift,0,normal
2026-01-27 01:00:00,29.243,idle_or_offshift,0,normal
2026-01-27 02:00:00,27.647,idle_or_offshift,0,normal
2026-01-27 03:00:00,30.523,idle_or_offshift,0,normal
2026-01-27 04:00:00,28.08,idle_or_offshift,0,normal
2026-01-27 05:00:00,33.454,idle_or_offshift,0,normal
2026-01-27 06:00:00,30.572,idle_or_offshift,0,normal
2026-01-27 07:00:00,30.722,idle_or_offshift,0,normal
2026-01-27 08:00:00,40.619,production,0,normal
2026-01-27 09:00:00,37.571,production,0,normal
2026-01-27 10:00:00,38.078,production,0,normal
2026-01-27 11:00:00,34.15,production,0,normal
2026-01-27 12:00:00,33.974,production,0,normal
2026-01-27 13:00:00,31.458,production,0,normal
2026-01-27 14:00:00,32.625,production,0,normal
2026-01-27 15:00:00,34.027,production,0,normal
2026-01-27 16:00:00,31.938,production,0,normal
2026-01-27 17:00:00,32.728,production,0,normal
2026-01-27 18:00:00,29.153,production,0,normal
2026-01-27 19:00:00,21.546,idle_or_offshift,0,normal
2026-01-27 20:00:00,22.698,idle_or_offshift,0,normal
2026-01-27 21:00:00,25.202,idle_or_offshift,0,normal
2026-01-27 22:00:00,25.642,idle_or_offshift,0,normal
2026-01-27 23:00:00,25.937,idle_or_offshift,0,normal
2026-01-28 00:00:00,28.121,idle_or_offshift,0,normal
2026-01-28 01:00:00,27.763,idle_or_offshift,0,normal
2026-01-28 02:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 03:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 04:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 05:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 06:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 07:00:00,28.961,idle_or_offshift,1,flatline_sensor_fault
2026-01-28 08:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 09:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 10:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 11:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 12:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 13:00:00,28.961,production,1,flatline_sensor_fault
2026-01-28 14:00:00,35.916,production,0,normal
2026-01-28 15:00:00,32.806,production,0,normal
2026-01-28 16:00:00,31.064,production,0,normal
2026-01-28 17:00:00,28.829,production,0,normal
2026-01-28 18:00:00,31.655,production,0,normal
2026-01-28 19:00:00,23.342,idle_or_offshift,0,normal
2026-01-28 20:00:00,22.289,idle_or_offshift,0,normal
2026-01-28 21:00:00,21.487,idle_or_offshift,0,normal
2026-01-28 22:00:00,23.015,idle_or_offshift,0,normal
2026-01-28 23:00:00,26.349,idle_or_offshift,0,normal
2026-01-29 00:00:00,27.56,idle_or_offshift,0,normal
2026-01-29 01:00:00,28.167,idle_or_offshift,0,normal
2026-01-29 02:00:00,28.727,idle_or_offshift,0,normal
2026-01-29 03:00:00,26.645,idle_or_offshift,0,normal
2026-01-29 04:00:00,30.552,idle_or_offshift,0,normal
2026-01-29 05:00:00,29.005,idle_or_offshift,0,normal
2026-01-29 06:00:00,31.075,idle_or_offshift,0,normal
2026-01-29 07:00:00,31.701,idle_or_offshift,0,normal
2026-01-29 08:00:00,37.248,production,0,normal
2026-01-29 09:00:00,35.987,production,0,normal
2026-01-29 10:00:00,38.789,production,0,normal
2026-01-29 11:00:00,36.669,production,0,normal
2026-01-29 12:00:00,33.854,production,0,normal
2026-01-29 13:00:00,28.564,production,0,normal
2026-01-29 14:00:00,32.912,production,0,normal
2026-01-29 15:00:00,33.304,production,0,normal
2026-01-29 16:00:00,33.555,production,0,normal
2026-01-29 17:00:00,29.916,production,0,normal
2026-01-29 18:00:00,29.843,production,0,normal
2026-01-29 19:00:00,22.339,idle_or_offshift,0,normal
2026-01-29 20:00:00,25.044,idle_or_offshift,0,normal
2026-01-29 21:00:00,22.057,idle_or_offshift,0,normal
2026-01-29 22:00:00,24.797,idle_or_offshift,0,normal
2026-01-29 23:00:00,24.298,idle_or_offshift,0,normal
2026-01-30 00:00:00,27.483,idle_or_offshift,0,normal
2026-01-30 01:00:00,25.237,idle_or_offshift,0,normal
2026-01-30 02:00:00,29.677,idle_or_offshift,0,normal
2026-01-30 03:00:00,28.934,idle_or_offshift,0,normal
2026-01-30 04:00:00,30.061,idle_or_offshift,0,normal
2026-01-30 05:00:00,31.81,idle_or_offshift,0,normal
2026-01-30 06:00:00,33.059,idle_or_offshift,0,normal
2026-01-30 07:00:00,27.809,idle_or_offshift,0,normal
2026-01-30 08:00:00,40.271,production,0,normal
2026-01-30 09:00:00,38.833,production,0,normal
2026-01-30 10:00:00,36.47,production,0,normal
2026-01-30 11:00:00,38.562,production,0,normal
2026-01-30 12:00:00,35.34,production,0,normal
2026-01-30 13:00:00,36.293,production,0,normal
2026-01-30 14:00:00,31.933,production,0,normal
2026-01-30 15:00:00,30.611,production,0,normal
2026-01-30 16:00:00,33.74,production,0,normal
2026-01-30 17:00:00,35.032,production,0,normal
2026-01-30 18:00:00,32.141,production,0,normal
2026-01-30 19:00:00,24.74,idle_or_offshift,0,normal
2026-01-30 20:00:00,22.683,idle_or_offshift,0,normal
2026-01-30 21:00:00,21.786,idle_or_offshift,0,normal
2026-01-30 22:00:00,24.593,idle_or_offshift,0,normal
2026-01-30 23:00:00,28.665,idle_or_offshift,0,normal
2026-01-31 00:00:00,16.651,idle_or_offshift,0,normal
2026-01-31 01:00:00,20.144,idle_or_offshift,0,normal
2026-01-31 02:00:00,18.554,idle_or_offshift,0,normal
2026-01-31 03:00:00,23.023,idle_or_offshift,0,normal
2026-01-31 04:00:00,25.038,idle_or_offshift,0,normal
2026-01-31 05:00:00,21.627,idle_or_offshift,0,normal
2026-01-31 06:00:00,23.263,idle_or_offshift,0,normal
2026-01-31 07:00:00,26.25,idle_or_offshift,0,normal
2026-01-31 08:00:00,31.305,idle_or_offshift,0,normal
2026-01-31 09:00:00,28.598,idle_or_offshift,0,normal
2026-01-31 10:00:00,27.631,idle_or_offshift,0,normal
2026-01-31 11:00:00,25.409,idle_or_offshift,0,normal
2026-01-31 12:00:00,29.392,idle_or_offshift,0,normal
2026-01-31 13:00:00,25.622,idle_or_offshift,0,normal
2026-01-31 14:00:00,27.891,idle_or_offshift,0,normal
2026-01-31 15:00:00,26.732,idle_or_offshift,0,normal
2026-01-31 16:00:00,23.348,idle_or_offshift,0,normal
2026-01-31 17:00:00,23.186,idle_or_offshift,0,normal
2026-01-31 18:00:00,25.402,idle_or_offshift,0,normal
2026-01-31 19:00:00,16.405,idle_or_offshift,0,normal
2026-01-31 20:00:00,17.018,idle_or_offshift,0,normal
2026-01-31 21:00:00,14.207,idle_or_offshift,0,normal
2026-01-31 22:00:00,19.616,idle_or_offshift,0,normal
2026-01-31 23:00:00,17.389,idle_or_offshift,0,normal
2026-02-01 00:00:00,15.915,idle_or_offshift,0,normal
2026-02-01 01:00:00,19.925,idle_or_offshift,0,normal
2026-02-01 02:00:00,22.76,idle_or_offshift,0,normal
2026-02-01 03:00:00,26.603,idle_or_offshift,0,normal
2026-02-01 04:00:00,22.793,idle_or_offshift,0,normal
2026-02-01 05:00:00,21.47,idle_or_offshift,0,normal
2026-02-01 06:00:00,27.822,idle_or_offshift,0,normal
2026-02-01 07:00:00,24.152,idle_or_offshift,0,normal
2026-02-01 08:00:00,30.994,idle_or_offshift,0,normal
2026-02-01 09:00:00,28.892,idle_or_offshift,0,normal
2026-02-01 10:00:00,28.193,idle_or_offshift,0,normal
2026-02-01 11:00:00,31.697,idle_or_offshift,0,normal
2026-02-01 12:00:00,27.513,idle_or_offshift,0,normal
2026-02-01 13:00:00,25.997,idle_or_offshift,0,normal
2026-02-01 14:00:00,25.082,idle_or_offshift,0,normal
2026-02-01 15:00:00,27.994,idle_or_offshift,0,normal
2026-02-01 16:00:00,23.475,idle_or_offshift,0,normal
2026-02-01 17:00:00,25.267,idle_or_offshift,0,normal
2026-02-01 18:00:00,24.479,idle_or_offshift,0,normal
2026-02-01 19:00:00,16.567,idle_or_offshift,0,normal
2026-02-01 20:00:00,14.957,idle_or_offshift,0,normal
2026-02-01 21:00:00,18.357,idle_or_offshift,0,normal
2026-02-01 22:00:00,20.896,idle_or_offshift,0,normal
2026-02-01 23:00:00,18.871,idle_or_offshift,0,normal
2026-02-02 00:00:00,25.344,idle_or_offshift,0,normal
2026-02-02 01:00:00,25.711,idle_or_offshift,0,normal
2026-02-02 02:00:00,29.343,idle_or_offshift,0,normal
2026-02-02 03:00:00,29.339,idle_or_offshift,0,normal
2026-02-02 04:00:00,30.276,idle_or_offshift,0,normal
2026-02-02 05:00:00,30.885,idle_or_offshift,0,normal
2026-02-02 06:00:00,28.344,idle_or_offshift,0,normal
2026-02-02 07:00:00,32.27,idle_or_offshift,0,normal
2026-02-02 08:00:00,38.886,production,0,normal
2026-02-02 09:00:00,37.694,production,0,normal
2026-02-02 10:00:00,37.417,production,0,normal
2026-02-02 11:00:00,37.702,production,0,normal
2026-02-02 12:00:00,35.096,production,0,normal
2026-02-02 13:00:00,32.434,production,0,normal
2026-02-02 14:00:00,35.099,production,0,normal
2026-02-02 15:00:00,31.392,production,0,normal
2026-02-02 16:00:00,30.23,production,0,normal
2026-02-02 17:00:00,28.325,production,0,normal
2026-02-02 18:00:00,31.014,production,0,normal
2026-02-02 19:00:00,21.251,idle_or_offshift,0,normal
2026-02-02 20:00:00,22.601,idle_or_offshift,0,normal
2026-02-02 21:00:00,24.98,idle_or_offshift,0,normal
2026-02-02 22:00:00,67.06,idle_or_offshift,1,spike
2026-02-02 23:00:00,27.794,idle_or_offshift,0,normal
2026-02-03 00:00:00,27.549,idle_or_offshift,0,normal
2026-02-03 01:00:00,27.308,idle_or_offshift,0,normal
2026-02-03 02:00:00,28.407,idle_or_offshift,0,normal
2026-02-03 03:00:00,28.915,idle_or_offshift,0,normal
2026-02-03 04:00:00,31.628,idle_or_offshift,0,normal
2026-02-03 05:00:00,30.902,idle_or_offshift,0,normal
2026-02-03 06:00:00,30.26,idle_or_offshift,0,normal
2026-02-03 07:00:00,32.385,idle_or_offshift,0,normal
2026-02-03 08:00:00,38.637,production,0,normal
2026-02-03 09:00:00,36.99,production,0,normal
2026-02-03 10:00:00,34.278,production,0,normal
2026-02-03 11:00:00,36.823,production,0,normal
2026-02-03 12:00:00,35.43,production,0,normal
2026-02-03 13:00:00,34.057,production,0,normal
2026-02-03 14:00:00,32.219,production,0,normal
2026-02-03 15:00:00,30.671,production,0,normal
2026-02-03 16:00:00,31.128,production,0,normal
2026-02-03 17:00:00,31.553,production,0,normal
2026-02-03 18:00:00,30.77,production,0,normal
2026-02-03 19:00:00,22.876,idle_or_offshift,0,normal
2026-02-03 20:00:00,22.693,idle_or_offshift,0,normal
2026-02-03 21:00:00,24.782,idle_or_offshift,0,normal
2026-02-03 22:00:00,25.421,idle_or_offshift,0,normal
2026-02-03 23:00:00,24.61,idle_or_offshift,0,normal
2026-02-04 00:00:00,28.368,idle_or_offshift,0,normal
2026-02-04 01:00:00,29.46,idle_or_offshift,0,normal
2026-02-04 02:00:00,30.464,idle_or_offshift,0,normal
2026-02-04 03:00:00,29.593,idle_or_offshift,0,normal
2026-02-04 04:00:00,30.115,idle_or_offshift,0,normal
2026-02-04 05:00:00,28.777,idle_or_offshift,0,normal
2026-02-04 06:00:00,32.358,idle_or_offshift,0,normal
2026-02-04 07:00:00,27.019,idle_or_offshift,0,normal
2026-02-04 08:00:00,37.76,production,0,normal
2026-02-04 09:00:00,37.217,production,0,normal
2026-02-04 10:00:00,38.541,production,0,normal
2026-02-04 11:00:00,36.034,production,0,normal
2026-02-04 12:00:00,33.264,production,0,normal
2026-02-04 13:00:00,31.397,production,0,normal
2026-02-04 14:00:00,31.688,production,0,normal
2026-02-04 15:00:00,32.363,production,0,normal
2026-02-04 16:00:00,31.635,production,0,normal
2026-02-04 17:00:00,30.781,production,0,normal
2026-02-04 18:00:00,29.768,production,0,normal
2026-02-04 19:00:00,22.758,idle_or_offshift,0,normal
2026-02-04 20:00:00,25.332,idle_or_offshift,0,normal
2026-02-04 21:00:00,22.191,idle_or_offshift,0,normal
2026-02-04 22:00:00,25.061,idle_or_offshift,0,normal
2026-02-04 23:00:00,28.878,idle_or_offshift,0,normal
2026-02-05 00:00:00,27.998,idle_or_offshift,0,normal
2026-02-05 01:00:00,27.215,idle_or_offshift,0,normal
2026-02-05 02:00:00,30.19,idle_or_offshift,0,normal
2026-02-05 03:00:00,28.475,idle_or_offshift,0,normal
2026-02-05 04:00:00,30.477,idle_or_offshift,0,normal
2026-02-05 05:00:00,33.661,idle_or_offshift,0,normal
2026-02-05 06:00:00,34.409,idle_or_offshift,0,normal
2026-02-05 07:00:00,27.788,idle_or_offshift,0,normal
2026-02-05 08:00:00,39.724,production,0,normal
2026-02-05 09:00:00,41.336,production,0,normal
2026-02-05 10:00:00,36.018,production,0,normal
2026-02-05 11:00:00,36.501,production,0,normal
2026-02-05 12:00:00,37.713,production,0,normal
2026-02-05 13:00:00,33.078,production,0,normal
2026-02-05 14:00:00,33.814,production,0,normal
2026-02-05 15:00:00,32.065,production,0,normal
2026-02-05 16:00:00,28.07,production,0,normal
2026-02-05 17:00:00,31.759,production,0,normal
2026-02-05 18:00:00,30.669,production,0,normal
2026-02-05 19:00:00,24.807,idle_or_offshift,0,normal
2026-02-05 20:00:00,27.304,idle_or_offshift,0,normal
2026-02-05 21:00:00,25.403,idle_or_offshift,0,normal
2026-02-05 22:00:00,24.339,idle_or_offshift,0,normal
2026-02-05 23:00:00,26.775,idle_or_offshift,0,normal
2026-02-06 00:00:00,27.363,idle_or_offshift,0,normal
2026-02-06 01:00:00,29.877,idle_or_offshift,0,normal
2026-02-06 02:00:00,26.41,idle_or_offshift,0,normal
2026-02-06 03:00:00,27.729,idle_or_offshift,0,normal
2026-02-06 04:00:00,26.783,idle_or_offshift,0,normal
2026-02-06 05:00:00,31.956,idle_or_offshift,0,normal
2026-02-06 06:00:00,30.966,idle_or_offshift,0,normal
2026-02-06 07:00:00,29.711,idle_or_offshift,0,normal
2026-02-06 08:00:00,37.159,production,0,normal
2026-02-06 09:00:00,36.798,production,0,normal
2026-02-06 10:00:00,35.33,production,0,normal
2026-02-06 11:00:00,35.457,production,0,normal
2026-02-06 12:00:00,34.11,production,0,normal
2026-02-06 13:00:00,36.467,production,0,normal
2026-02-06 14:00:00,33.582,production,0,normal
2026-02-06 15:00:00,30.698,production,0,normal
2026-02-06 16:00:00,30.485,production,0,normal
2026-02-06 17:00:00,33.294,production,0,normal
2026-02-06 18:00:00,31.814,production,0,normal
2026-02-06 19:00:00,23.668,idle_or_offshift,0,normal
2026-02-06 20:00:00,24.833,idle_or_offshift,0,normal
2026-02-06 21:00:00,27.027,idle_or_offshift,0,normal
2026-02-06 22:00:00,22.809,idle_or_offshift,0,normal
2026-02-06 23:00:00,24.623,idle_or_offshift,0,normal
2026-02-07 00:00:00,16.867,idle_or_offshift,0,normal
2026-02-07 01:00:00,21.926,idle_or_offshift,0,normal
2026-02-07 02:00:00,21.318,idle_or_offshift,0,normal
2026-02-07 03:00:00,21.619,idle_or_offshift,0,normal
2026-02-07 04:00:00,22.092,idle_or_offshift,0,normal
2026-02-07 05:00:00,25.108,idle_or_offshift,0,normal
2026-02-07 06:00:00,23.744,idle_or_offshift,0,normal
2026-02-07 07:00:00,22.909,idle_or_offshift,0,normal
2026-02-07 08:00:00,33.724,idle_or_offshift,0,normal
2026-02-07 09:00:00,28.945,idle_or_offshift,0,normal
2026-02-07 10:00:00,27.724,idle_or_offshift,0,normal
2026-02-07 11:00:00,33.706,idle_or_offshift,0,normal
2026-02-07 12:00:00,27.338,idle_or_offshift,0,normal
2026-02-07 13:00:00,25.986,idle_or_offshift,0,normal
2026-02-07 14:00:00,24.691,idle_or_offshift,0,normal
2026-02-07 15:00:00,24.925,idle_or_offshift,0,normal
2026-02-07 16:00:00,25.945,idle_or_offshift,0,normal
2026-02-07 17:00:00,25.493,idle_or_offshift,0,normal
2026-02-07 18:00:00,24.979,idle_or_offshift,0,normal
2026-02-07 19:00:00,15.635,idle_or_offshift,0,normal
2026-02-07 20:00:00,13.854,idle_or_offshift,0,normal
2026-02-07 21:00:00,17.681,idle_or_offshift,0,normal
2026-02-07 22:00:00,20.734,idle_or_offshift,0,normal
2026-02-07 23:00:00,20.889,idle_or_offshift,0,normal
2026-02-08 00:00:00,19.697,idle_or_offshift,0,normal
2026-02-08 01:00:00,22.48,idle_or_offshift,0,normal
2026-02-08 02:00:00,21.306,idle_or_offshift,0,normal
2026-02-08 03:00:00,22.729,idle_or_offshift,0,normal
2026-02-08 04:00:00,21.242,idle_or_offshift,0,normal
2026-02-08 05:00:00,23.296,idle_or_offshift,0,normal
2026-02-08 06:00:00,24.253,idle_or_offshift,0,normal
2026-02-08 07:00:00,23.559,idle_or_offshift,0,normal
2026-02-08 08:00:00,14.85,idle_or_offshift,1,unexpected_drop
2026-02-08 09:00:00,16.219,idle_or_offshift,1,unexpected_drop
2026-02-08 10:00:00,14.379,idle_or_offshift,1,unexpected_drop
2026-02-08 11:00:00,10.486,idle_or_offshift,1,unexpected_drop
2026-02-08 12:00:00,8.684,idle_or_offshift,1,unexpected_drop
2026-02-08 13:00:00,7.79,idle_or_offshift,1,unexpected_drop
2026-02-08 14:00:00,24.24,idle_or_offshift,0,normal
2026-02-08 15:00:00,25.233,idle_or_offshift,0,normal
2026-02-08 16:00:00,25.294,idle_or_offshift,0,normal
2026-02-08 17:00:00,24.466,idle_or_offshift,0,normal
2026-02-08 18:00:00,24.349,idle_or_offshift,0,normal
2026-02-08 19:00:00,16.421,idle_or_offshift,0,normal
2026-02-08 20:00:00,16.298,idle_or_offshift,0,normal
2026-02-08 21:00:00,15.835,idle_or_offshift,0,normal
2026-02-08 22:00:00,21.104,idle_or_offshift,0,normal
2026-02-08 23:00:00,20.85,idle_or_offshift,0,normal
2026-02-09 00:00:00,25.365,idle_or_offshift,0,normal
2026-02-09 01:00:00,26.406,idle_or_offshift,0,normal
2026-02-09 02:00:00,27.945,idle_or_offshift,0,normal
2026-02-09 03:00:00,29.888,idle_or_offshift,0,normal
2026-02-09 04:00:00,32.73,idle_or_offshift,0,normal
2026-02-09 05:00:00,32.69,idle_or_offshift,0,normal
2026-02-09 06:00:00,32.922,idle_or_offshift,0,normal
2026-02-09 07:00:00,32.822,idle_or_offshift,0,normal
2026-02-09 08:00:00,40.456,production,0,normal
2026-02-09 09:00:00,39.154,production,0,normal
2026-02-09 10:00:00,37.818,production,0,normal
2026-02-09 11:00:00,35.821,production,0,normal
2026-02-09 12:00:00,31.861,production,0,normal
2026-02-09 13:00:00,33.732,production,0,normal
2026-02-09 14:00:00,36.244,production,0,normal
2026-02-09 15:00:00,31.2,production,0,normal
2026-02-09 16:00:00,30.41,production,0,normal
2026-02-09 17:00:00,32.968,production,0,normal
2026-02-09 18:00:00,31.145,production,0,normal
2026-02-09 19:00:00,22.272,idle_or_offshift,0,normal
2026-02-09 20:00:00,26.34,idle_or_offshift,0,normal
2026-02-09 21:00:00,25.295,idle_or_offshift,0,normal
2026-02-09 22:00:00,26.364,idle_or_offshift,0,normal
2026-02-09 23:00:00,24.948,idle_or_offshift,0,normal
2026-02-10 00:00:00,27.895,idle_or_offshift,0,normal
2026-02-10 01:00:00,28.713,idle_or_offshift,0,normal
2026-02-10 02:00:00,30.399,idle_or_offshift,0,normal
2026-02-10 03:00:00,31.897,idle_or_offshift,0,normal
